user_id,age,gender,job,after_policy
16450320,416.0,1,3,0
16450321,417.0,0,16,0
16450322,412.0,2,1,0
16450323,413.0,2,2,0
16450324,416.0,0,3,0
16450325,413.0,2,2,0
16450326,417.0,0,16,0
16450327,419.0,0,16,0
16450328,418.0,0,3,0
16450329,417.0,0,16,0
16450330,416.0,0,16,0
16450331,417.0,1,16,0
16450332,416.0,1,3,0
16450333,418.0,0,7,0
16450334,417.0,0,16,0
16450335,416.0,0,3,0
16450336,412.0,2,1,0
16450337,412.0,2,1,0
16450338,418.0,1,16,0
16450339,418.0,0,16,0
16450340,412.0,2,1,0
16450341,418.0,0,16,0
16450342,419.0,0,16,0
16450344,418.0,0,16,0
16450347,416.0,0,3,0
16450349,416.0,0,16,0
16450387,418.0,0,16,0
16450392,416.0,0,3,0
16450393,416.0,0,3,0
16450394,418.0,1,16,0
16450395,414.0,2,2,0
16450398,418.0,1,16,0
16450399,416.0,1,3,0
16450400,418.0,0,16,0
16450401,418.0,0,16,0
16450402,417.0,0,16,0
16450403,417.0,0,16,0
16450404,0.0,0,0,0
16450405,417.0,0,16,0
16450406,417.0,0,16,0
16450407,0.0,2,0,0
16450408,417.0,0,16,0
16450409,416.0,0,0,0
16450410,417.0,0,16,0
16450411,416.0,1,16,0
16450412,416.0,0,16,0
16450413,417.0,0,16,0
16450414,417.0,0,16,0
16450415,417.0,1,16,0
16450416,418.0,0,16,0
16450431,418.0,0,16,0
16450433,412.0,2,1,0
16450435,416.0,0,3,0
16450437,418.0,0,16,0
16450439,418.0,0,16,0
16450444,416.0,0,3,0
16450445,416.0,0,16,0
16450446,412.0,2,1,0
16450447,418.0,0,16,0
16450448,411.0,2,1,0
16450449,0.0,2,0,0
16450455,414.0,2,2,0
16450456,411.0,2,1,0
16450457,417.0,0,3,0
16450458,416.0,1,3,0
16450459,420.0,0,16,0
16450460,416.0,0,3,0
16450461,419.0,0,16,0
16450462,417.0,1,16,0
16450463,419.0,0,16,0
16450464,418.0,0,16,0
16450469,1003.0,0,16,0
16450470,418.0,0,16,0
16450471,0.0,2,16,0
16450472,419.0,1,16,0
16450473,0.0,0,0,0
16450474,418.0,0,16,0
16450483,0.0,1,16,0
16450484,412.0,2,1,0
16450485,416.0,1,3,0
16450487,419.0,0,4,0
16450488,416.0,0,16,0
16450489,414.0,2,16,0
16450490,0.0,0,0,0
16450491,0.0,0,0,0
16450534,0.0,0,0,0
16450535,418.0,0,13,0
16450536,416.0,0,3,0
16450538,418.0,0,16,0
16450539,418.0,0,16,0
16450541,417.0,0,16,0
16450542,418.0,0,16,0
16450543,418.0,0,16,0
16450544,416.0,0,3,0
16450545,417.0,0,16,0
16450546,418.0,0,16,0
16450547,417.0,1,16,0
16450548,412.0,2,1,0
16450549,418.0,0,16,0
16450550,0.0,2,0,0
16450551,418.0,0,16,0
16450552,416.0,0,16,0
16450553,416.0,0,3,0
16450554,416.0,0,16,0
16450555,416.0,0,3,0
16450556,0.0,2,0,0
16450557,418.0,0,16,0
16450558,418.0,0,16,0
16450559,0.0,0,0,0
16450560,0.0,2,0,0
16450561,0.0,0,0,0
16450562,418.0,0,16,0
16450563,418.0,0,16,0
16450564,418.0,0,16,0
16450565,418.0,0,16,0
16450579,411.0,2,1,0
16450581,416.0,0,16,0
16450582,0.0,1,0,0
16450583,0.0,2,0,0
16450584,0.0,0,0,0
16450585,416.0,0,3,0
16450586,417.0,0,16,0
16450587,0.0,0,16,0
16450588,418.0,0,16,0
16450589,418.0,0,16,0
16450590,418.0,0,16,0
16450591,412.0,2,1,0
16450592,0.0,1,0,0
16450593,418.0,0,16,0
16450594,412.0,2,1,0
16450595,416.0,0,3,0
16450596,418.0,0,16,0
16450597,418.0,0,16,0
16450598,418.0,0,16,0
16450599,418.0,0,16,0
16450600,418.0,0,16,0
16450601,0.0,1,16,0
16450602,419.0,0,16,0
16450603,419.0,0,16,0
16450604,1002.0,0,3,0
16450605,419.0,0,16,0
16450606,416.0,0,3,0
16450607,418.0,0,16,0
16450608,417.0,0,16,0
16450609,418.0,0,16,0
16450621,0.0,2,0,0
16450655,412.0,2,1,0
16450698,412.0,2,1,0
16450699,419.0,0,16,0
16450700,416.0,0,3,0
16450704,418.0,0,16,0
16450705,0.0,0,16,0
16450708,418.0,0,16,0
16450710,417.0,0,16,0
16450711,414.0,2,16,0
16450713,418.0,0,16,0
16450718,418.0,0,16,0
16450733,0.0,2,0,0
16450734,0.0,1,16,0
16450744,416.0,0,3,0
16450745,0.0,1,0,0
16450746,0.0,1,3,0
16450747,416.0,0,3,0
16450749,412.0,2,1,0
16450750,412.0,2,1,0
16450756,0.0,0,0,0
16450757,414.0,2,2,0
16450761,413.0,2,2,0
16450768,416.0,0,16,0
16450769,0.0,2,3,0
16450772,419.0,1,3,0
16450773,416.0,0,16,0
16450775,418.0,0,16,0
16450782,1004.0,0,16,0
16450784,420.0,0,16,0
16450791,418.0,0,16,0
16450792,416.0,0,16,0
16450793,418.0,0,16,0
16450794,416.0,0,3,0
16450795,0.0,0,0,0
16450796,418.0,0,16,0
16450797,420.0,0,16,0
16450798,417.0,0,16,0
16450799,418.0,0,16,0
16450802,0.0,0,0,0
16450803,0.0,0,0,0
16450804,0.0,0,0,0
16450805,0.0,0,0,0
16450806,411.0,2,16,0
16450807,1004.0,0,16,0
16450808,419.0,1,16,0
16450809,417.0,0,4,0
16450810,418.0,0,16,0
16450811,1004.0,1,8,0
16450816,419.0,1,16,0
16450819,0.0,0,3,0
16450829,418.0,0,16,0
16450830,417.0,0,16,0
16450831,418.0,0,16,0
16450832,0.0,0,0,0
16450833,0.0,0,0,0
16450834,0.0,0,0,0
16450835,418.0,0,16,0
16450836,418.0,0,16,0
16450837,418.0,0,16,0
16450844,417.0,0,16,0
16450845,420.0,0,16,0
16450853,416.0,0,3,0
16450855,418.0,0,16,0
16450856,0.0,1,0,0
16450857,420.0,0,0,0
16450858,420.0,0,16,0
16450859,420.0,0,16,0
16450860,419.0,0,16,0
16450861,418.0,1,16,0
16450862,418.0,1,16,0
16450868,419.0,0,16,0
16450870,419.0,0,16,0
16450871,418.0,0,3,0
16450872,416.0,0,16,0
16450873,420.0,0,16,0
16450874,418.0,0,15,0
16450876,416.0,0,3,0
16450877,420.0,0,16,0
16450878,0.0,1,16,0
16450879,418.0,0,16,0
16450881,418.0,1,16,0
16450882,418.0,1,16,0
16450883,419.0,0,16,0
16450886,418.0,0,16,0
16450887,0.0,0,0,0
16450888,0.0,2,0,0
16450896,420.0,0,16,0
16450899,417.0,0,16,0
16450900,418.0,0,16,0
16450901,418.0,0,16,0
16450904,418.0,0,16,0
16450905,418.0,1,16,0
16450908,418.0,0,16,0
16450910,418.0,0,16,0
16450913,418.0,0,16,0
16450915,416.0,1,3,0
16450918,418.0,0,16,0
16450919,0.0,0,0,0
16450922,416.0,0,16,0
16450923,416.0,0,16,0
16450952,418.0,0,16,0
16450958,419.0,1,16,0
16450961,419.0,0,16,0
16450966,0.0,0,0,0
16450976,418.0,0,16,0
16450977,416.0,0,3,0
16450978,0.0,0,0,0
16450979,420.0,1,16,0
16450983,0.0,0,0,0
16450985,416.0,0,16,0
16450986,416.0,0,3,0
16450991,0.0,0,0,0
16450992,0.0,1,0,0
16450993,0.0,2,0,0
16450994,418.0,0,16,0
16450995,419.0,0,16,0
16450996,419.0,0,16,0
16450997,419.0,0,3,0
16450998,419.0,0,16,0
16450999,419.0,0,16,0
16451010,416.0,0,16,0
16451012,418.0,0,7,0
16451013,412.0,2,0,0
16451014,0.0,0,0,0
16451015,418.0,0,16,0
16451016,420.0,0,16,0
16451017,0.0,0,0,0
16451020,418.0,0,0,0
16451021,418.0,0,16,0
16451022,0.0,0,16,0
16451023,1004.0,0,16,0
16451024,416.0,0,3,0
16451025,417.0,0,16,0
16451026,417.0,0,0,0
16451027,418.0,0,16,0
16451028,417.0,0,16,0
16451029,417.0,0,16,0
16451030,412.0,2,0,0
16451031,417.0,0,16,0
16451032,417.0,0,16,0
16451033,417.0,0,16,0
16451037,416.0,0,16,0
16451038,416.0,0,3,0
16451039,0.0,0,0,0
16451040,418.0,0,16,0
16451041,418.0,0,16,0
16451047,0.0,1,0,0
16451048,416.0,0,3,0
16451049,418.0,1,10,0
16451050,418.0,1,16,0
16451051,0.0,1,0,0
16451052,0.0,0,0,0
16451064,414.0,2,16,0
16451065,417.0,1,16,0
16451066,418.0,0,16,0
16451068,417.0,0,0,0
16451073,0.0,0,0,0
16451074,0.0,2,0,0
16451075,417.0,0,16,0
16451076,417.0,0,16,0
16451077,418.0,0,16,0
16451078,417.0,0,16,0
16451079,417.0,0,16,0
16451080,417.0,0,16,0
16451081,418.0,0,16,0
16451082,418.0,0,16,0
16451083,416.0,1,3,0
16451084,418.0,0,16,0
16451085,0.0,0,0,0
16451089,418.0,0,16,0
16451090,0.0,1,16,0
16451091,417.0,0,16,0
16451092,416.0,0,16,0
16451100,420.0,0,16,0
16451105,0.0,0,4,0
16451107,418.0,0,16,0
16451108,0.0,0,0,0
16451109,0.0,0,0,0
16451110,0.0,0,0,0
16451111,1004.0,0,16,0
16451112,418.0,0,16,0
16451113,412.0,2,1,0
16451114,418.0,0,16,0
16451115,418.0,0,16,0
16451116,418.0,0,16,0
16451117,416.0,0,16,0
16451118,417.0,0,16,0
16451119,412.0,2,0,0
16451120,416.0,0,3,0
16451121,416.0,0,16,0
16451132,0.0,0,0,0
16451133,412.0,2,1,0
16451135,0.0,0,0,0
16451136,0.0,2,2,0
16451139,418.0,1,16,0
16451140,0.0,0,0,0
16451141,0.0,0,0,0
16451142,418.0,0,16,0
16451143,417.0,0,0,0
16451144,417.0,0,16,0
16451145,418.0,0,0,0
16451148,413.0,2,0,0
16451149,418.0,0,16,0
16451150,418.0,0,16,0
16451151,419.0,0,16,0
16451158,416.0,0,3,0
16451159,418.0,0,4,0
16451160,0.0,2,0,0
16451161,1004.0,1,16,0
16451162,419.0,0,4,0
16451163,1004.0,1,16,0
16451164,0.0,0,0,0
16451165,418.0,0,16,0
16451166,418.0,0,16,0
16451167,418.0,0,16,0
16451168,0.0,1,16,0
16451169,0.0,1,0,0
16451170,417.0,0,3,0
16451171,416.0,0,3,0
16451172,411.0,2,0,0
16451173,418.0,0,16,0
16451174,412.0,2,1,0
16451175,419.0,0,16,0
16451176,418.0,0,16,0
16451177,416.0,0,16,0
16451178,419.0,0,16,0
16451179,0.0,0,0,0
16451180,414.0,2,2,0
16451181,419.0,0,16,0
16451182,420.0,0,16,0
16451183,0.0,0,0,0
16451184,418.0,0,16,0
16451185,419.0,0,16,0
16451186,418.0,1,16,0
16451187,416.0,0,3,0
16451200,411.0,2,0,0
16451201,420.0,0,0,0
16451202,416.0,1,3,0
16451203,418.0,1,16,0
16451204,416.0,0,16,0
16451205,418.0,0,16,0
16451206,416.0,0,3,0
16451207,417.0,0,16,0
16451208,416.0,0,16,0
16451209,418.0,0,16,0
16451210,419.0,0,16,0
16451211,416.0,0,3,0
16451212,417.0,0,16,0
16451213,0.0,2,0,0
16451214,417.0,0,16,0
16451215,418.0,0,16,0
16451216,418.0,0,16,0
16451217,0.0,0,16,0
16451218,418.0,0,16,0
16451228,412.0,2,1,0
16451229,0.0,2,0,0
16451230,419.0,1,16,0
16451231,416.0,0,16,0
16451232,418.0,1,16,0
16451233,416.0,0,3,0
16451234,418.0,0,16,0
16451235,417.0,0,16,0
16451236,0.0,0,0,0
16451237,418.0,1,16,0
16451238,0.0,0,0,0
16451239,418.0,0,16,0
16451862,0.0,0,16,0
16452042,418.0,0,16,0
16452056,416.0,0,3,0
16452058,0.0,0,0,0
16452059,418.0,0,16,0
16452060,0.0,0,0,0
16452061,1002.0,1,3,0
16452062,416.0,0,3,0
16452063,414.0,2,3,0
16452064,416.0,0,3,0
16452065,417.0,0,16,0
16452069,1004.0,0,16,0
16452070,418.0,0,16,0
16452071,416.0,0,16,0
16452072,419.0,0,16,0
16452073,418.0,1,16,0
16452074,419.0,1,16,0
16452075,419.0,0,16,0
16452076,419.0,0,16,0
16452077,416.0,0,3,0
16452078,0.0,2,0,0
16452079,418.0,0,16,0
16452080,417.0,0,16,0
16452081,0.0,0,0,0
16452082,0.0,0,0,0
16452113,0.0,0,0,0
16452119,0.0,2,0,0
16452120,417.0,0,16,0
16452121,412.0,2,0,0
16452133,418.0,0,16,0
16452134,416.0,0,16,0
16452135,418.0,0,16,0
16452136,412.0,2,1,0
16452137,418.0,0,16,0
16452138,417.0,0,16,0
16452139,0.0,0,0,0
16452140,0.0,1,16,0
16452141,418.0,1,16,0
16452142,418.0,0,16,0
16452143,418.0,0,16,0
16452144,417.0,0,16,0
16452145,416.0,0,3,0
16452146,418.0,0,16,0
16452147,418.0,0,16,0
16452148,417.0,0,16,0
16452149,418.0,1,16,0
16452150,417.0,0,16,0
16452151,418.0,0,16,0
16452152,0.0,0,0,0
16452153,416.0,0,3,0
16452154,416.0,0,3,0
16452156,418.0,1,16,0
16452159,419.0,0,16,0
16452161,417.0,0,16,0
16452162,413.0,2,2,0
16452163,419.0,0,16,0
16452164,419.0,0,16,0
16452165,0.0,0,0,0
16452166,419.0,0,16,0
16452167,417.0,0,16,0
16452168,417.0,0,16,0
16452170,418.0,1,16,0
16452171,418.0,0,16,0
16452172,0.0,0,16,0
16452173,0.0,2,1,0
16452174,0.0,0,0,0
16452175,418.0,0,16,0
16452176,1004.0,1,16,0
16452177,412.0,2,0,0
16452178,416.0,0,3,0
16452179,0.0,1,16,0
16452184,418.0,0,16,0
16452185,416.0,1,3,0
16452186,418.0,0,16,0
16452187,418.0,0,16,0
16452188,418.0,1,16,0
16452189,418.0,0,16,0
16452190,412.0,2,0,0
16452191,411.0,2,0,0
16452193,418.0,1,9,0
16452196,0.0,0,0,0
16452197,0.0,0,0,0
16452200,1004.0,0,16,0
16452201,418.0,0,16,0
16452202,418.0,0,16,0
16452203,418.0,0,16,0
16452204,417.0,0,16,0
16452207,418.0,1,16,0
16452208,419.0,0,16,0
16452209,0.0,0,0,0
16452210,416.0,0,3,0
16452211,0.0,2,0,0
16452212,416.0,0,16,0
16452220,0.0,2,0,0
16452223,417.0,0,16,0
16452224,412.0,2,1,0
16452225,1004.0,1,16,0
16452226,0.0,2,0,0
16452228,1004.0,0,16,0
16452229,0.0,2,0,0
16452230,1004.0,0,16,0
16452231,1004.0,0,16,0
16452232,418.0,0,16,0
16452233,416.0,0,16,0
16452234,416.0,0,16,0
16452235,418.0,0,16,0
16452236,416.0,0,16,0
16452237,412.0,2,3,0
16452239,0.0,0,0,0
16452240,0.0,2,0,0
16452241,0.0,0,0,0
16452242,0.0,0,0,0
16452243,0.0,2,0,0
16452244,0.0,0,0,0
16452245,418.0,0,16,0
16452246,412.0,2,1,0
16452247,416.0,0,3,0
16452248,0.0,2,0,0
16452249,1004.0,1,16,0
16452250,416.0,1,3,0
16452251,411.0,2,1,0
16452252,416.0,0,16,0
16452253,418.0,0,16,0
16452254,1004.0,0,16,0
16452255,1004.0,0,16,0
16452256,1004.0,0,16,0
16452257,1004.0,0,16,0
16452258,1004.0,0,16,0
16452259,412.0,2,1,0
16452260,418.0,0,16,0
16452262,412.0,2,16,0
16452263,413.0,2,2,0
16452269,418.0,0,16,0
16452270,417.0,0,16,0
16452271,418.0,0,16,0
16452272,416.0,0,16,0
16452274,420.0,0,16,0
16452275,416.0,0,3,0
16452276,412.0,2,1,0
16452277,0.0,0,0,0
16452278,0.0,0,0,0
16452279,418.0,0,16,0
16452280,414.0,2,2,0
16452281,419.0,0,16,0
16452282,418.0,0,16,0
16452283,418.0,1,16,0
16452284,419.0,0,16,0
16452285,0.0,2,0,0
16452301,419.0,1,8,0
16452303,414.0,2,16,0
16452309,416.0,0,16,0
16452316,0.0,2,0,0
16452350,412.0,2,0,0
16452378,0.0,0,11,0
16452381,0.0,0,0,0
16452382,412.0,2,1,0
16452383,418.0,0,16,0
16452384,418.0,0,16,0
16452385,418.0,0,16,0
16452386,0.0,0,0,0
16452387,413.0,2,0,0
16452388,418.0,0,16,0
16452389,419.0,0,16,0
16452390,418.0,0,16,0
16452391,0.0,0,0,0
16452392,1004.0,0,16,0
16452393,419.0,0,16,0
16452394,0.0,0,3,0
16452395,416.0,0,3,0
16452396,418.0,0,16,0
16452397,417.0,0,16,0
16452398,416.0,0,3,0
16452399,0.0,0,4,0
16452400,418.0,1,16,0
16452401,413.0,2,2,0
16452402,416.0,1,16,0
16452403,0.0,2,0,0
16452404,416.0,0,16,0
16452405,416.0,0,3,0
16452406,417.0,0,16,0
16452407,417.0,1,16,0
16452408,417.0,0,16,0
16452409,0.0,0,0,0
16452410,418.0,0,16,0
16452411,419.0,0,16,0
16452412,1004.0,0,16,0
16452413,419.0,1,16,0
16452414,0.0,0,0,0
16452416,416.0,0,3,0
16452417,418.0,1,16,0
16452418,416.0,0,3,0
16452419,417.0,0,16,0
16452420,1004.0,1,16,0
16452421,0.0,0,0,0
16452422,417.0,0,15,0
16452423,0.0,2,16,0
16452424,417.0,0,16,0
16452425,417.0,0,16,0
16452426,0.0,1,0,0
16452427,417.0,0,16,0
16452428,0.0,0,0,0
16452429,0.0,0,0,0
16452430,0.0,2,0,0
16452431,418.0,0,16,0
16452432,416.0,1,0,0
16452433,418.0,0,16,0
16452434,412.0,2,0,0
16452435,418.0,0,16,0
16452436,417.0,0,16,0
16452437,0.0,0,0,0
16452438,416.0,0,16,0
16452439,412.0,2,1,0
16452440,412.0,2,0,0
16452441,416.0,0,16,0
16452442,0.0,0,0,0
16452443,0.0,2,0,0
16452444,0.0,1,0,0
16452445,419.0,0,16,0
16452446,418.0,0,16,0
16452447,416.0,0,16,0
16452456,0.0,0,4,0
16452457,0.0,2,0,0
16452458,0.0,2,0,0
16452460,417.0,1,16,0
16452462,412.0,2,1,0
16452464,0.0,0,0,0
16452467,1004.0,0,16,0
16452468,420.0,0,16,0
16452470,418.0,0,16,0
16452472,418.0,0,16,0
16452473,416.0,1,3,0
16452474,0.0,0,0,0
16452475,1002.0,0,16,0
16452476,412.0,2,1,0
16452477,417.0,1,16,0
16452478,413.0,2,2,0
16452479,411.0,2,0,0
16452480,0.0,2,0,0
16452481,0.0,2,16,0
16452482,419.0,0,8,0
16452483,412.0,2,1,0
16452484,412.0,2,1,0
16452485,0.0,1,8,0
16452486,419.0,1,8,0
16452487,419.0,0,8,0
16452488,419.0,1,8,0
16452489,419.0,0,8,0
16452490,0.0,0,4,0
16452491,0.0,1,8,0
16452492,0.0,1,0,0
16452493,419.0,0,8,0
16452494,417.0,1,16,0
16452495,417.0,0,16,0
16452496,419.0,0,16,0
16452497,420.0,0,16,0
16452498,419.0,0,8,0
16452499,417.0,1,16,0
16452500,416.0,0,3,0
16452501,0.0,0,0,0
16452502,417.0,0,16,0
16452503,417.0,0,16,0
16452505,1004.0,1,16,0
16452507,419.0,1,16,0
16452508,418.0,0,16,0
16452509,418.0,0,16,0
16452510,418.0,0,16,0
16452511,412.0,2,0,0
16452513,0.0,0,0,0
16452514,0.0,2,0,0
16452518,417.0,0,16,0
16452526,418.0,0,16,0
16452527,412.0,2,0,0
16452528,416.0,0,16,0
16452529,412.0,2,0,0
16452545,417.0,0,16,0
16452546,0.0,0,0,0
16452547,416.0,0,3,0
16452548,418.0,0,16,0
16452549,418.0,0,16,0
16452550,0.0,2,0,0
16452551,413.0,2,16,0
16452552,412.0,2,0,0
16452553,0.0,2,0,0
16452554,0.0,0,0,0
16452555,417.0,1,16,0
16452556,0.0,0,0,0
16452557,0.0,0,0,0
16452558,0.0,0,0,0
16452559,418.0,0,16,0
16452560,0.0,2,0,0
16452561,418.0,0,16,0
16452562,418.0,0,16,0
16452563,417.0,1,16,0
16452564,0.0,0,0,0
16452565,417.0,0,16,0
16452566,0.0,0,0,0
16452567,0.0,0,0,0
16452568,418.0,0,16,0
16452569,418.0,0,16,0
16452570,416.0,1,3,0
16452571,418.0,0,16,0
16452572,416.0,0,3,0
16452573,0.0,0,0,0
16452574,0.0,2,0,0
16452575,418.0,0,16,0
16452576,419.0,0,16,0
16452580,411.0,2,0,0
16452581,416.0,0,16,0
16452598,416.0,0,13,0
16452599,420.0,1,16,0
16452604,0.0,2,0,0
16452605,420.0,1,7,0
16452606,412.0,2,0,0
16452607,420.0,0,16,0
16452608,412.0,2,0,0
16452610,0.0,2,0,0
16452611,411.0,2,0,0
16452612,418.0,0,0,0
16452613,0.0,0,0,0
16452614,0.0,0,0,0
16452615,0.0,0,0,0
16452616,418.0,0,16,0
16452617,416.0,0,3,0
16452618,416.0,0,3,0
16452619,416.0,0,3,0
16452620,417.0,0,16,0
16452621,416.0,0,16,0
16452622,416.0,0,3,0
16452623,0.0,0,0,0
16452624,416.0,0,3,0
16452625,1002.0,0,16,0
16452626,418.0,0,16,0
16452627,418.0,0,16,0
16452629,418.0,0,16,0
16452630,418.0,0,16,0
16452632,418.0,0,16,0
16452642,416.0,0,3,0
16452652,0.0,1,0,0
16452653,417.0,0,16,0
16452654,419.0,0,16,0
16452655,418.0,0,16,0
16452672,417.0,0,16,0
16452673,418.0,0,16,0
16452674,417.0,0,16,0
16452677,412.0,2,0,0
16452678,0.0,0,0,0
16452679,0.0,0,0,0
16452680,0.0,0,0,0
16452681,0.0,0,0,0
16452682,0.0,2,0,0
16452686,417.0,0,16,0
16452694,0.0,0,0,0
16452695,412.0,2,1,0
16452696,411.0,2,1,0
16452697,419.0,0,16,0
16452698,417.0,0,16,0
16452699,417.0,0,16,0
16452700,1004.0,0,16,0
16452701,418.0,0,16,0
16452702,418.0,0,16,0
16452703,416.0,0,3,0
16452704,418.0,0,16,0
16452705,0.0,2,0,0
16452706,416.0,0,3,0
16452707,417.0,1,16,0
16452708,0.0,0,0,0
16452714,1004.0,0,16,0
16452716,418.0,0,16,0
16452717,416.0,0,16,0
16452719,0.0,2,16,0
16452720,418.0,0,16,0
16452722,418.0,0,16,0
16452724,417.0,1,3,0
16452726,412.0,2,16,0
16452749,416.0,0,3,0
16452750,418.0,0,16,0
16452751,418.0,0,16,0
16452752,418.0,1,16,0
16452787,416.0,0,3,0
16452788,1004.0,0,16,0
16452790,416.0,0,3,0
16452791,418.0,1,16,0
16452792,419.0,0,16,0
16452793,412.0,2,16,0
16452794,412.0,2,0,0
16452795,418.0,1,16,0
16452796,412.0,2,1,0
16452851,412.0,2,0,0
16452852,412.0,2,0,0
16452853,0.0,1,3,0
16452854,414.0,2,2,0
16452855,411.0,2,0,0
16452856,418.0,0,16,0
16452857,412.0,2,1,0
16452858,0.0,1,16,0
16452859,416.0,0,3,0
16452860,412.0,2,1,0
16452861,418.0,0,16,0
16452872,411.0,2,0,0
16452873,0.0,2,0,0
16452875,418.0,0,16,0
16452879,418.0,0,16,0
16452880,418.0,0,16,0
16452881,0.0,0,0,0
16452882,417.0,1,14,0
16452883,417.0,0,16,0
16452893,418.0,0,16,0
16452894,0.0,0,0,0
16452895,411.0,2,0,0
16452896,418.0,1,16,0
16452897,418.0,0,16,0
16452898,416.0,0,16,0
16452899,411.0,2,0,0
16452900,0.0,0,0,0
16452905,419.0,0,16,0
16452906,1004.0,0,16,0
16452907,0.0,0,0,0
16452908,0.0,2,0,0
16452909,0.0,0,0,0
16452910,1002.0,1,16,0
16452911,1003.0,1,16,0
16452912,413.0,2,2,0
16452913,0.0,0,0,0
16452914,418.0,0,16,0
16452915,420.0,0,16,0
16452916,412.0,2,1,0
16452917,419.0,0,16,0
16452918,418.0,0,16,0
16452919,419.0,0,16,0
16452920,419.0,0,16,0
16452921,418.0,0,16,0
16452922,418.0,0,16,0
16452923,418.0,0,11,0
16452924,418.0,0,16,0
16452925,418.0,0,16,0
16452926,419.0,0,16,0
16452927,418.0,0,16,0
16452928,419.0,0,16,0
16452929,416.0,0,3,0
16452930,419.0,0,16,0
16452931,418.0,0,16,0
16452932,417.0,0,16,0
16452933,412.0,2,1,0
16452934,0.0,0,3,0
16452935,419.0,1,16,0
16452936,416.0,0,3,0
16452937,412.0,2,1,0
16452940,417.0,0,16,0
16452941,417.0,0,16,0
16452942,0.0,0,0,0
16452943,0.0,1,16,0
16452944,419.0,0,16,0
16452945,418.0,0,16,0
16452946,419.0,0,16,0
16452947,419.0,0,16,0
16452948,419.0,0,16,0
16452949,0.0,0,0,0
16452959,413.0,2,0,0
16452960,419.0,0,0,0
16452961,417.0,1,16,0
16452962,0.0,0,0,0
16452963,418.0,0,16,0
16452964,0.0,0,3,0
16452965,1004.0,0,16,0
16452966,418.0,0,16,0
16452967,0.0,2,0,0
16452968,0.0,2,0,0
16452969,0.0,2,0,0
16452970,0.0,2,0,0
16452971,419.0,0,16,0
16452972,419.0,0,16,0
16452973,0.0,2,0,0
16452974,0.0,2,0,0
16452975,412.0,2,0,0
16452976,419.0,0,16,0
16452977,412.0,2,1,0
16452978,418.0,0,16,0
16452979,412.0,2,0,0
16452980,412.0,2,1,0
16452981,412.0,2,1,0
16452982,0.0,2,0,0
16452983,412.0,2,1,0
16452984,412.0,2,1,0
16452985,412.0,2,1,0
16452986,412.0,2,1,0
16452987,412.0,2,1,0
16452988,418.0,0,12,0
16452989,412.0,2,1,0
16452990,418.0,1,16,0
16452992,417.0,1,16,0
16452993,418.0,0,16,0
16452994,418.0,1,16,0
16452995,412.0,2,1,0
16452996,412.0,2,1,0
16452997,0.0,2,0,0
16452998,0.0,2,0,0
16452999,0.0,2,0,0
16453000,0.0,2,0,0
16453001,412.0,2,1,0
16453002,0.0,2,0,0
16453003,412.0,2,1,0
16453004,0.0,2,0,0
16453007,412.0,2,1,0
16453030,412.0,2,1,0
16453031,412.0,2,1,0
16453032,0.0,0,3,0
16453033,0.0,2,0,0
16453034,0.0,2,0,0
16453035,419.0,0,16,0
16453037,418.0,0,16,0
16453038,419.0,0,16,0
16453039,412.0,2,0,0
16453040,0.0,0,0,0
16453041,418.0,0,16,0
16453042,418.0,0,16,0
16453043,416.0,0,16,0
16453045,418.0,0,16,0
16453046,416.0,0,3,0
16453047,418.0,0,16,0
16453048,418.0,1,16,0
16453049,418.0,0,16,0
16453050,418.0,0,16,0
16453051,418.0,0,16,0
16453052,418.0,0,16,0
16453054,418.0,1,16,0
16453055,418.0,0,16,0
16453056,417.0,0,0,0
16453057,413.0,2,2,0
16453058,1004.0,0,16,0
16453059,0.0,2,1,0
16453060,0.0,0,0,0
16453062,418.0,1,0,0
16453064,412.0,2,1,0
16453065,412.0,2,1,0
16453066,412.0,2,1,0
16453067,412.0,2,1,0
16453068,412.0,2,1,0
16453069,412.0,2,1,0
16453070,0.0,0,0,0
16453071,0.0,0,0,0
16453072,416.0,0,15,0
16453073,419.0,0,16,0
16453074,411.0,2,0,0
16453075,412.0,2,0,0
16453076,0.0,2,0,0
16453077,0.0,2,0,0
16453078,0.0,2,0,0
16453079,411.0,2,0,0
16453080,0.0,2,0,0
16453081,416.0,0,3,0
16453084,416.0,0,3,0
16453091,411.0,2,16,0
16453098,0.0,0,0,0
16453099,419.0,0,16,0
16453100,417.0,1,16,0
16453101,416.0,0,3,0
16453102,418.0,0,16,0
16453149,418.0,0,16,0
16453150,418.0,0,16,0
16453151,411.0,2,16,0
16453195,0.0,0,0,0
16453196,0.0,2,0,0
16453197,416.0,0,3,0
16453198,419.0,0,16,0
16453199,416.0,0,16,0
16453200,416.0,1,16,0
16453201,412.0,2,1,0
16453202,417.0,0,16,0
16453203,416.0,1,16,0
16453204,418.0,1,3,0
16453205,412.0,2,1,0
16453206,418.0,0,3,0
16453207,418.0,0,16,0
16453210,418.0,0,16,0
16453213,419.0,0,16,0
16453214,419.0,1,16,0
16453215,418.0,1,16,0
16453216,414.0,2,16,0
16453217,418.0,1,16,0
16453218,418.0,1,16,0
16453222,418.0,0,16,0
16453226,419.0,0,16,0
16453229,419.0,0,16,0
16453230,419.0,1,16,0
